record #,timestamp,county code,zip,Registered,Primary,Ballot,Biden defeats Trump,Bloomberg defeats Trump,Buttigieg defeats Trump,Gabbard defeats Trump,Klobuchar defeats Trump,Sanders defeats Trump,Steyer defeats Trump,Warren defeats Trump,1,2,3,4,5,6,7,Ranked choice voting,LDPV,Gender,Age,<50 / 50+,Race,Party Affiliation,Ideology,2016 vote,Education,Income,Martial status,Child < 18,Religion,Evangelical,Union HH,Military HH,LGBTQ HH,Urbanicity,Region,weight
219010XXXX,02/26/20 12:41 PM,47019,37687,1,6,2,0,40,45,0,0,75,0,50,c8,c6,c9,,,,,,1,2,62,2,3,2,4,4,2,2,3,2,3,2,2,2,2,3,3,0.750664219
184510XXXX,02/26/20 11:34 AM,47021,37143,1,6,1,0,10,0,0,0,0,0,0,,,,,,,,,2,2,53,2,3,1,2,1,2,3,2,2,4,3,2,2,1,3,3,0.750664219
285100XXXX,02/25/20 10:14 PM,47027,38551,1,5,2,0,25,0,9,0,25,0,0,c2,c9,,,,,,,1,1,52,2,3,4,6,5,1,1,2,2,4,1,2,2,2,3,3,0.807961723
147100XXXX,02/25/20 10:11 PM,47029,37821,1,4,,20,40,4,2,5,60,30,4,,,,,,,,,2,2,31,1,3,1,3,1,1,1,2,2,3,1,1,2,2,3,3,0.630920158
161810XXXX,02/26/20 11:34 AM,47031,37355,1,7,1,6,0,0,0,5,5,0,0,,,,,,,,,2,2,46,1,3,1,2,1,3,1,3,1,1,1,2,2,2,3,3,0.647561373
175310XXXX,02/26/20 11:33 AM,47037,37115,2,,,,,,,,,,,,,,,,,,,2,2,18,1,1,2,4,4,1,1,1,2,4,2,2,2,2,2,3,0.767880689
884100XXXX,02/25/20 10:17 PM,47037,37072,1,6,2,0,40,0,0,20,0,0,0,c4,c5,c2,c7,c1,c3,c9,4,1,2,52,2,3,3,3,1,3,3,2,2,4,2,1,2,2,2,3,0.750664219
142210XXXX,02/26/20 11:30 AM,47037,37211,1,6,2,90,70,75,50,70,50,50,70,c1,c8,c3,c5,c7,c2,c6,2,1,2,34,1,3,2,5,2,3,1,2,2,1,2,2,2,2,2,3,0.630920158
160310XXXX,02/26/20 11:31 AM,47037,37211,1,6,1,60,50,10,0,10,50,25,65,,,,,,,,,2,2,58,2,3,3,2,1,3,1,1,2,1,1,2,2,2,2,3,0.750664219
199810XXXX,02/26/20 11:32 AM,47037,37208,3,,,,,,,,,,,,,,,,,,,2,2,22,1,2,2,1,4,2,1,1,2,4,2,2,2,2,3,3,0.781752262
608100XXXX,02/26/20 01:26 PM,47043,37029,1,6,1,50,60,50,0,50,20,0,20,,,,,,,,,2,1,53,2,3,1,3,1,3,3,2,2,1,2,2,2,2,3,3,0.807961723
509100XXXX,02/25/20 10:16 PM,47045,38024,1,6,2,0,0,50,0,0,50,0,0,c3,c6,c1,c8,c2,c5,c7,1,1,1,56,2,3,2,3,2,1,1,2,2,4,2,2,2,1,3,3,0.807961723
182710XXXX,02/26/20 11:34 AM,47049,38556,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,63,2,3,1,1,1,3,1,2,2,1,1,2,2,2,3,3,0.807961723
144210XXXX,02/26/20 11:30 AM,47059,37745,1,6,1,0,25,0,0,25,20,20,10,,,,,,,,,2,2,69,2,3,1,1,1,2,3,2,2,1,1,2,2,2,2,3,0.789827415
136210XXXX,02/26/20 11:30 AM,47065,37407,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,71,2,3,3,2,1,3,2,3,2,1,1,2,2,2,1,3,0.789827415
963100XXXX,02/25/20 10:21 PM,47065,37412,2,,,,,,,,,,,,,,,,,,,2,1,48,1,3,4,6,4,1,1,1,2,4,2,2,2,2,3,3,0.616342712
107310XXXX,02/25/20 10:20 PM,47065,37421,1,6,2,85,75,90,40,70,90,40,90,c8,c3,c6,c1,c7,c5,c9,2,1,1,42,1,4,2,5,2,3,2,2,1,4,2,2,2,2,1,3,1.358234487
213310XXXX,02/26/20 12:41 PM,47065,37411,1,3,,0,0,0,0,0,0,0,0,,,,,,,,,2,1,50,2,2,4,6,5,3,2,2,2,4,2,2,2,2,2,3,1.301256306
103510XXXX,02/25/20 10:20 PM,47079,38242,2,,,,,,,,,,,,,,,,,,,2,2,59,2,3,4,3,4,2,2,2,2,3,2,2,2,2,2,3,0.750664219
128010XXXX,02/26/20 11:29 AM,47089,37760,2,,,,,,,,,,,,,,,,,,,2,2,20,1,3,4,6,5,2,1,2,1,1,1,2,2,2,2,3,0.630920158
156110XXXX,02/26/20 11:29 AM,47093,37923,1,4,,30,30,25,0,25,30,0,20,,,,,,,,,2,2,34,1,2,2,5,2,3,1,2,1,3,1,2,2,2,1,3,0.781752262
104100XXXX,02/25/20 10:36 PM,47093,37920,2,,,,,,,,,,,,,,,,,,,2,1,39,1,3,2,3,4,2,1,3,1,3,2,2,2,2,2,3,0.616342712
112910XXXX,02/25/20 10:20 PM,47113,38305,2,,,,,,,,,,,,,,,,,,,2,2,22,1,2,2,4,2,2,3,1,2,2,2,2,1,1,2,3,0.781752262
123910XXXX,02/25/20 10:19 PM,47113,38305,1,6,2,0,0,0,0,0,100,0,50,c6,c8,c9,,,,,,1,2,29,1,3,3,2,4,2,1,2,1,1,1,2,2,2,2,3,0.630920158
168510XXXX,02/26/20 11:33 AM,47113,38305,1,3,,0,15,6,0,0,0,0,10,,,,,,,,,2,2,31,1,3,1,3,1,2,1,1,1,3,1,2,2,2,2,3,0.630920158
217910XXXX,02/26/20 12:41 PM,47113,38313,2,,,,,,,,,,,,,,,,,,,2,1,57,2,3,3,3,4,1,1,3,2,1,1,2,2,2,3,3,0.807961723
308100XXXX,02/25/20 11:05 PM,47115,37347,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,74,2,3,1,1,4,3,2,2,2,1,1,2,2,2,2,3,0.67613288
981000XXXX,02/25/20 10:35 PM,47121,37322,1,4,,0,0,0,0,0,30,0,0,,,,,,,,,2,1,39,1,3,1,2,4,3,3,2,1,4,2,1,2,2,1,3,0.616342712
163110XXXX,02/26/20 11:33 AM,47125,37040,1,5,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,42,1,1,3,3,1,2,1,3,1,3,2,2,2,2,2,3,0.83118053
602100XXXX,02/25/20 10:18 PM,47125,37040,1,6,2,0,100,0,0,0,0,0,0,c2,c5,c7,c8,c3,c9,,5,1,1,30,1,2,2,3,2,3,2,2,1,1,2,2,2,2,2,3,0.965410792
458100XXXX,02/25/20 10:16 PM,47141,38506,1,6,1,15,30,30,0,0,25,0,0,,,,,,,,,2,2,55,2,3,1,1,1,3,3,3,1,1,1,2,2,2,2,3,0.750664219
127910XXXX,02/26/20 11:29 AM,47145,37840,1,5,2,50,50,50,50,50,50,50,50,c9,,,,,,,,1,2,33,1,3,2,6,2,2,1,1,1,4,2,2,2,1,3,3,0.630920158
157910XXXX,02/26/20 11:31 AM,47147,37049,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,31,1,3,1,3,1,2,1,3,1,1,3,2,2,2,3,3,0.630920158
595100XXXX,02/26/20 11:51 AM,47147,37172,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,55,2,3,1,2,1,1,1,1,2,4,2,2,2,2,2,3,0.807961723
221100XXXX,02/25/20 10:14 PM,47149,37086,2,,,,,,,,,,,,,,,,,,,2,2,29,1,3,1,6,4,1,1,1,2,3,3,2,2,2,3,3,0.630920158
160910XXXX,02/26/20 11:31 AM,47149,37167,1,6,2,90,10,0,0,2,95,5,25,c6,c2,c1,c8,c7,c5,c4,1,1,1,40,1,2,2,4,4,2,2,1,1,4,2,2,2,2,2,3,0.730263431
419100XXXX,02/25/20 10:16 PM,47155,37862,1,7,2,50,50,60,40,50,60,40,60,c3,c6,c8,c5,c2,c7,c1,2,1,2,37,1,3,2,5,2,3,3,2,1,1,2,2,2,2,2,3,0.647561373
216710XXXX,02/26/20 12:41 PM,47155,37876,1,6,1,5,0,0,0,0,20,0,0,,,,,,,,,2,1,31,1,3,1,2,1,3,2,2,1,4,2,2,2,2,2,3,1.029281718
724100XXXX,02/25/20 10:17 PM,47157,38134,2,,,,,,,,,,,,,,,,,,,2,2,31,1,2,3,6,4,1,3,1,2,4,2,2,2,2,1,3,0.781752262
748100XXXX,02/25/20 10:19 PM,47157,38109,1,4,,30,70,40,50,60,75,50,45,,,,,,,,,2,2,27,1,2,2,4,2,1,1,2,1,3,2,2,2,2,1,3,0.781752262
110710XXXX,02/25/20 10:23 PM,47157,38141,1,5,1,20,20,1,5,10,3,1,10,,,,,,,,,2,2,54,2,3,1,3,1,2,2,3,2,3,2,2,2,1,2,3,0.750664219
168310XXXX,02/26/20 11:33 AM,47157,38053,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,35,1,3,4,3,4,1,1,1,2,4,2,2,2,2,2,3,0.616342712
821000XXXX,02/25/20 10:33 PM,47157,38109,1,1,,100,100,100,100,100,100,0,100,,,,,,,,,2,1,34,1,2,2,5,3,2,1,2,1,1,1,2,2,2,1,3,0.965410792
244100XXXX,02/25/20 10:57 PM,47157,38125,1,5,2,10,10,30,10,10,10,10,10,c6,c1,c2,c7,c3,c4,c8,4,1,1,40,1,2,2,2,4,2,2,1,2,1,1,2,2,2,2,3,0.730263431
492100XXXX,02/25/20 10:16 PM,47159,38569,1,7,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,68,2,3,1,3,1,3,2,2,2,1,2,2,2,2,3,3,0.789827415
184100XXXX,02/25/20 10:49 PM,47165,37022,2,,,,,,,,,,,,,,,,,,,2,1,70,2,1,1,1,1,2,2,2,2,4,2,2,2,2,3,3,1.848139645
388100XXXX,02/25/20 11:50 PM,47177,37357,1,3,,1,1,5,0,0,10,0,5,,,,,,,,,2,1,53,2,3,1,1,1,2,2,2,1,3,1,2,2,2,3,3,0.807961723
118610XXXX,02/25/20 10:24 PM,47179,37615,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,63,2,3,1,1,1,1,1,2,1,1,1,2,2,2,2,3,0.807961723
144610XXXX,02/26/20 11:29 AM,47187,37064,1,7,2,50,60,50,0,20,60,0,20,c6,c3,c1,c2,c8,c5,c7,4,1,2,54,2,3,2,5,2,1,3,1,2,4,2,2,2,1,2,3,0.750664219
110910XXXX,02/25/20 10:23 PM,48005,75980,1,2,,10,10,2,2,2,10,2,2,,,,,,,,,2,2,57,2,3,4,3,4,3,1,3,2,1,1,2,2,2,3,3,0.750664219
567100XXXX,02/26/20 11:45 AM,48015,77474,1,5,1,60,60,35,40,42,30,45,42,,,,,,,,,2,1,34,1,3,1,3,1,2,1,1,2,1,1,2,2,2,2,3,1.029281718
780100XXXX,02/25/20 10:19 PM,48027,76502,1,3,,1,1,1,1,1,1,1,1,,,,,,,,,2,2,35,1,1,1,2,1,1,2,2,1,2,3,2,2,2,2,3,0.83118053
116710XXXX,02/25/20 10:23 PM,48027,76549,1,6,2,60,60,60,30,60,70,60,75,c8,c6,c7,c5,c3,c1,c2,2,1,2,57,2,3,3,5,2,3,2,1,2,1,2,2,2,1,2,3,0.750664219
138710XXXX,02/26/20 11:30 AM,48027,76543,1,5,2,90,30,45,50,50,90,10,75,c1,c6,c8,c2,c7,c3,c5,2,1,2,30,1,2,2,5,2,2,1,2,1,3,2,2,2,2,1,3,0.781752262
867100XXXX,02/25/20 10:16 PM,48029,78242,1,6,2,50,50,0,0,0,0,0,0,c2,c1,c6,c7,c9,,,1,1,2,45,1,1,2,1,2,2,2,2,2,3,1,2,2,2,1,3,0.83118053
139410XXXX,02/26/20 11:30 AM,48029,78222,1,6,2,5,5,5,5,0,10,10,80,c8,c6,c1,c2,c5,c9,,2,1,2,46,1,1,2,3,2,3,1,1,1,4,2,2,2,2,1,3,0.83118053
172010XXXX,02/26/20 11:33 AM,48029,78223,1,4,,0,0,0,0,0,100,0,0,,,,,,,,,2,2,26,1,1,2,6,4,1,1,1,1,4,2,2,2,1,1,3,0.767880689
126210XXXX,02/26/20 09:33 AM,48029,78237,1,7,2,100,100,100,5,100,100,100,100,c2,c6,c8,c3,c1,c7,c5,1,1,1,66,2,1,2,5,2,2,1,1,2,2,2,2,1,1,1,3,1.848139645
212100XXXX,02/25/20 10:52 PM,48029,78223,2,,,,,,,,,,,,,,,,,,,2,1,21,1,1,2,6,2,2,1,1,2,2,2,2,2,2,2,3,1.232402347
366100XXXX,02/25/20 11:31 PM,48029,78245,1,5,2,50,20,0,0,0,100,0,50,c6,c8,c1,c3,c2,c5,c9,1,1,1,62,2,1,2,2,4,2,3,2,2,2,2,2,1,2,2,3,0.624475369
114100XXXX,02/25/20 10:10 PM,48029,78239,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,51,2,3,1,1,1,3,1,1,2,1,1,2,2,2,2,3,0.750664219
741100XXXX,02/25/20 10:19 PM,48029,78239,1,6,2,100,70,50,50,50,65,50,50,c1,c2,c6,c9,,,,,1,2,32,1,2,2,4,4,1,1,1,1,1,2,2,2,1,1,3,0.781752262
110110XXXX,02/25/20 10:23 PM,48029,78254,2,,,,,,,,,,,,,,,,,,,2,2,52,2,3,2,4,4,3,3,2,2,1,1,2,1,2,2,3,0.750664219
113610XXXX,02/25/20 10:20 PM,48029,78249,1,7,3,0,0,0,0,0,0,0,0,,,,,,,,,2,2,40,1,3,3,3,2,3,3,2,1,4,2,2,2,2,2,3,0.647561373
149810XXXX,02/26/20 11:31 AM,48029,78216,1,7,2,30,24,20,10,10,80,5,75,c8,c6,c9,,,,,,1,2,24,1,3,2,4,4,3,2,2,2,1,2,2,2,2,1,3,0.630920158
192910XXXX,02/26/20 11:32 AM,48029,78240,1,4,,85,0,50,0,30,85,0,50,,,,,,,,,2,2,44,1,3,1,3,4,3,2,3,2,1,1,2,2,2,1,3,0.647561373
404100XXXX,02/26/20 12:04 AM,48029,78229,1,6,1,25,30,0,0,0,30,0,0,,,,,,,,,2,2,56,2,3,1,2,1,3,3,2,1,2,2,2,1,2,2,3,0.750664219
556100XXXX,02/25/20 10:18 PM,48029,78109,1,2,,100,100,100,100,30,100,100,20,,,,,,,,,2,1,23,1,3,1,1,3,1,1,1,2,4,2,2,2,2,1,3,1.029281718
900100XXXX,02/25/20 10:09 PM,48029,78209,1,7,1,100,100,100,100,100,100,100,100,,,,,,,,,2,1,36,1,3,3,3,3,3,3,2,1,1,2,2,2,2,1,3,0.616342712
227100XXXX,02/25/20 10:54 PM,48029,78246,1,5,3,25,40,30,5,50,1,35,1,,,,,,,,,2,1,21,1,3,1,3,1,2,2,1,2,3,2,2,1,2,3,3,1.029281718
172310XXXX,02/26/20 11:33 AM,48037,75559,1,3,,50,50,75,50,50,50,50,50,,,,,,,,,2,1,42,1,3,3,3,2,2,1,1,2,4,2,2,2,1,3,3,0.616342712
633100XXXX,02/25/20 10:18 PM,48039,77584,1,2,,50,50,50,50,50,50,50,50,,,,,,,,,2,2,25,1,4,2,3,4,2,2,1,2,2,2,2,1,1,2,3,0.53893458
861100XXXX,02/25/20 10:19 PM,48039,77584,1,6,2,0,0,0,0,0,34,0,100,c8,c9,,,,,,,1,2,29,1,4,2,1,2,3,3,1,2,4,2,2,2,2,2,3,0.53893458
781000XXXX,02/25/20 10:08 PM,48039,77584,1,4,,0,5,2,0,0,0,0,7,,,,,,,,,2,1,69,2,3,1,3,4,3,3,3,2,2,2,2,2,2,2,3,0.67613288
216610XXXX,02/26/20 12:41 PM,48041,77802,1,4,,0,0,0,0,0,0,0,0,,,,,,,,,2,2,75,2,3,1,2,4,1,1,1,2,3,2,2,2,2,1,3,0.789827415
303100XXXX,02/25/20 10:52 PM,48041,77840,1,5,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,39,1,3,1,3,1,2,2,2,2,3,1,2,1,2,2,3,0.616342712
589100XXXX,02/26/20 11:49 AM,48043,79831,3,,,,,,,,,,,,,,,,,,,2,1,64,2,2,3,2,4,2,1,3,1,4,2,2,2,2,3,3,1.301256306
159410XXXX,02/26/20 11:31 AM,48053,78654,1,7,3,10,10,10,5,10,100,10,50,,,,,,,,,2,2,60,2,3,3,3,2,3,3,3,2,1,1,2,2,2,3,3,0.750664219
215510XXXX,02/26/20 12:41 PM,48055,78644,2,,,,,,,,,,,,,,,,,,,2,1,35,1,3,3,6,4,1,1,1,1,3,2,2,2,2,3,3,0.616342712
205110XXXX,02/26/20 11:32 AM,48073,75766,1,3,,0,0,0,0,0,0,0,0,,,,,,,,,2,2,37,1,3,1,6,4,1,1,3,1,4,3,2,2,2,3,3,0.647561373
442100XXXX,02/26/20 11:32 AM,48083,76834,1,6,1,0,0,20,0,0,0,0,20,,,,,,,,,2,1,56,2,3,1,2,1,1,1,3,2,3,3,2,2,2,3,3,0.807961723
558100XXXX,02/25/20 10:18 PM,48085,75035,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,55,2,3,1,3,1,3,3,2,2,1,2,2,2,2,2,3,0.750664219
136810XXXX,02/26/20 11:30 AM,48085,75024,1,3,,10,10,10,10,10,10,30,10,,,,,,,,,2,2,39,1,4,1,2,1,2,3,2,1,1,1,2,2,2,2,3,0.750282786
125510XXXX,02/25/20 10:46 PM,48085,75070,1,7,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,67,2,3,1,1,1,2,3,2,2,3,1,2,2,2,2,3,0.67613288
397100XXXX,02/26/20 12:00 AM,48085,75070,1,7,1,35,40,40,40,0,0,40,35,,,,,,,,,2,1,59,2,3,1,2,1,3,2,2,2,1,1,2,2,2,2,3,0.807961723
986100XXXX,02/25/20 10:21 PM,48091,78130,1,6,1,30,45,40,0,5,60,3,54,,,,,,,,,2,1,48,1,3,1,3,1,3,3,2,2,4,2,1,1,1,2,3,0.616342712
401100XXXX,02/26/20 12:03 AM,48097,76240,1,6,1,15,10,5,0,0,0,35,0,,,,,,,,,2,1,75,2,3,3,2,1,2,3,2,2,1,1,2,1,2,3,3,0.67613288
328100XXXX,02/25/20 11:08 PM,48099,76522,1,6,2,80,60,0,0,0,80,0,0,c1,c6,c2,c9,,,,,1,1,30,1,2,2,3,5,2,3,1,2,3,3,2,1,2,3,3,0.965410792
178910XXXX,02/26/20 11:32 AM,48099,76522,1,3,,0,0,0,0,0,0,0,0,,,,,,,,,2,2,44,1,3,3,3,1,2,1,1,2,4,2,2,2,1,3,3,0.647561373
606100XXXX,02/25/20 10:18 PM,48111,79022,1,4,,50,0,0,0,0,50,0,0,,,,,,,,,2,2,57,2,1,3,3,3,2,2,2,2,3,1,2,2,2,3,3,2.199029494
613100XXXX,02/25/20 10:18 PM,48113,75040,3,,,,,,,,,,,,,,,,,,,2,1,36,1,1,3,1,2,3,1,2,3,2,1,2,2,1,2,3,1.304161943
911000XXXX,02/25/20 10:08 PM,48113,75050,1,6,1,0,100,0,0,0,0,0,0,,,,,,,,,2,2,26,1,1,1,3,1,2,2,2,1,3,1,2,2,2,1,3,0.767880689
263100XXXX,02/25/20 10:14 PM,48113,75243,1,2,,100,25,20,0,10,10,15,5,,,,,,,,,2,2,37,1,1,3,4,2,2,2,2,1,2,2,2,2,2,1,3,0.83118053
384100XXXX,02/25/20 10:15 PM,48113,75116,1,2,,20,50,0,0,0,30,0,0,,,,,,,,,2,2,33,1,1,2,4,2,2,2,2,1,3,2,2,2,2,2,3,0.767880689
976100XXXX,02/25/20 10:20 PM,48113,75217,1,8,,,,,,,,,,,,,,,,,,2,2,21,1,1,2,5,2,2,1,1,1,4,2,2,2,2,1,3,0.767880689
193710XXXX,02/26/20 11:32 AM,48113,75218,3,,,,,,,,,,,,,,,,,,,2,2,28,1,1,2,3,5,1,1,2,1,2,3,2,2,2,1,3,0.767880689
172910XXXX,02/26/20 11:33 AM,48113,75229,2,,,,,,,,,,,,,,,,,,,2,1,32,1,1,2,4,4,3,1,1,2,4,2,2,2,2,2,3,1.232402347
220100XXXX,02/25/20 10:14 PM,48113,75210,1,6,2,0,0,10,20,10,10,0,50,c8,c5,c4,c7,c6,c2,c3,1,1,2,39,1,3,2,3,2,3,3,3,1,2,2,2,1,2,1,3,0.647561373
305100XXXX,02/25/20 10:14 PM,48113,75204,1,6,2,65,50,50,40,40,60,0,40,c1,c3,c2,c6,c9,,,2,1,2,30,1,3,2,3,2,3,2,1,2,1,2,2,2,2,1,3,0.630920158
108410XXXX,02/25/20 10:20 PM,48113,75287,1,6,2,100,100,0,0,0,100,0,0,c1,c6,c8,c2,c3,c5,c7,1,1,2,35,1,2,2,2,2,3,3,2,2,3,2,2,2,2,2,3,1.026332677
118110XXXX,02/25/20 10:25 PM,48113,75234,1,6,2,10,26,10,0,5,100,0,30,c6,c2,c8,c9,,,,,1,1,59,2,3,2,5,2,1,1,3,2,3,1,2,2,2,2,3,0.807961723
123710XXXX,02/25/20 10:36 PM,48113,75287,1,4,,35,49,20,15,40,51,10,40,,,,,,,,,2,1,74,2,3,3,4,2,3,1,3,2,4,2,2,1,2,2,3,0.67613288
137110XXXX,02/26/20 11:30 AM,48113,75243,1,6,2,25,10,60,26,55,75,90,35,c2,c7,c8,c3,c6,c5,c1,2,1,1,32,1,2,2,5,2,1,2,1,2,2,2,2,2,2,1,3,0.965410792
198910XXXX,02/26/20 11:31 AM,48113,75019,1,7,1,0,0,0,0,0,5,0,0,,,,,,,,,2,1,69,2,3,1,1,1,3,2,3,2,3,2,2,2,2,2,3,0.67613288
171000XXXX,02/25/20 10:23 PM,48113,75098,1,5,1,0,20,0,0,0,0,20,0,,,,,,,,,2,1,47,1,1,1,2,1,1,3,2,1,4,2,2,1,2,1,3,1.304161943
731000XXXX,02/25/20 10:31 PM,48113,75287,1,6,2,70,75,70,30,45,70,50,35,c6,c1,c2,c3,c8,c5,c7,1,1,1,49,1,2,2,4,2,3,2,2,2,1,2,2,2,2,1,3,0.730263431
109100XXXX,02/25/20 10:37 PM,48113,75243,1,5,2,50,60,50,50,40,70,50,50,c6,c2,c1,c8,c7,c3,c5,2,1,1,38,1,3,2,3,2,3,2,2,1,1,1,2,2,2,1,3,0.616342712
636100XXXX,02/25/20 10:18 PM,48121,75007,1,6,2,0,100,100,0,100,50,0,50,c3,c4,c5,c2,c8,c6,c7,4,1,2,39,1,3,3,3,4,2,3,2,1,4,2,2,2,1,2,3,0.647561373
786100XXXX,02/25/20 10:19 PM,48121,75077,1,6,2,50,25,2,0,2,100,0,52,c6,c1,c8,c2,c7,c3,c5,2,1,1,38,1,2,2,5,2,3,3,2,1,4,2,2,2,2,2,3,0.730263431
134910XXXX,02/26/20 11:29 AM,48135,79763,1,6,1,20,20,0,0,0,10,0,10,,,,,,,,,2,2,63,2,3,3,3,1,1,2,2,2,2,2,2,2,2,2,3,0.750664219
491100XXXX,02/25/20 10:16 PM,48139,75165,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,2,72,2,3,1,2,1,2,1,3,2,1,2,2,2,2,3,3,0.789827415
208810XXXX,02/26/20 12:40 PM,48141,79938,1,7,2,5,50,0,0,10,15,10,10,c2,c6,c1,c3,c8,c7,c4,1,1,1,40,1,1,3,4,3,3,2,2,1,2,1,1,2,2,1,3,1.304161943
136100XXXX,02/25/20 10:42 PM,48141,79912,1,6,1,20,10,10,10,10,10,20,10,,,,,,,,,2,1,32,1,1,2,5,1,2,2,2,1,2,1,1,2,1,1,3,1.232402347
154610XXXX,02/26/20 11:31 AM,48141,79935,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,40,1,3,1,1,1,2,1,2,1,3,2,2,1,2,2,3,0.616342712
170710XXXX,02/26/20 11:33 AM,48141,79902,1,6,2,100,100,0,0,25,50,25,25,c1,c2,c5,c6,c8,c7,c9,2,1,1,53,2,3,2,4,2,3,2,3,2,4,2,2,2,2,1,3,0.807961723
186010XXXX,02/26/20 11:32 AM,48143,76401,2,,,,,,,,,,,,,,,,,,,2,2,66,2,3,1,2,4,2,1,2,2,1,1,2,2,2,3,3,0.789827415
202610XXXX,02/26/20 11:32 AM,48147,75418,1,7,2,40,1,40,2,3,70,5,70,c6,c8,c3,c1,c9,,,1,1,2,32,1,3,2,4,2,2,2,2,1,4,2,2,2,2,3,3,0.630920158
193110XXXX,02/26/20 11:32 AM,48157,77494,1,3,,0,80,0,0,5,0,5,0,,,,,,,,,2,2,34,1,1,2,3,4,3,3,2,2,2,1,2,2,2,2,3,0.767880689
638100XXXX,02/25/20 10:18 PM,48157,77459,1,4,,5,5,5,30,5,40,5,5,,,,,,,,,2,2,19,1,3,2,3,1,2,1,1,2,3,2,2,2,2,2,3,0.630920158
142310XXXX,02/26/20 11:30 AM,48157,77494,1,5,1,0,10,0,0,0,0,0,0,,,,,,,,,2,2,34,1,3,1,1,1,3,3,2,1,4,3,2,2,2,2,3,0.630920158
253100XXXX,02/25/20 10:58 PM,48157,77494,1,6,1,5,45,25,0,0,33,0,10,,,,,,,,,2,1,58,2,3,1,2,1,3,3,2,2,2,2,2,2,2,2,3,0.807961723
556100XXXX,02/26/20 11:45 AM,48157,77489,1,6,2,50,30,10,10,10,50,10,20,c6,c1,c2,c9,,,,,1,1,56,2,2,2,4,2,3,3,2,1,1,1,2,2,2,2,3,1.301256306
130710XXXX,02/26/20 11:29 AM,48161,75840,1,6,1,0,60,0,0,0,30,50,0,,,,,,,,,2,2,68,2,3,1,1,3,2,1,3,2,4,2,2,2,2,3,3,0.789827415
127110XXXX,02/26/20 11:29 AM,48167,77550,1,6,3,50,50,0,0,0,75,50,0,,,,,,,,,2,1,57,2,1,3,3,3,3,3,1,2,4,2,2,2,2,2,3,0.624475369
382100XXXX,02/25/20 10:15 PM,48167,77510,2,,,,,,,,,,,,,,,,,,,2,2,37,1,3,1,6,4,1,1,1,1,3,2,2,2,2,3,3,0.647561373
127100XXXX,02/25/20 10:11 PM,48167,77546,1,3,,45,40,35,10,10,49,10,45,,,,,,,,,2,1,33,1,3,3,2,4,3,2,2,1,2,2,2,2,2,2,3,1.029281718
766100XXXX,02/25/20 10:19 PM,48167,77551,1,6,2,100,60,100,25,70,100,60,100,c3,c1,c6,c8,c7,c5,c2,3,1,1,53,2,3,2,4,2,3,2,2,2,4,2,2,1,1,2,3,0.807961723
122110XXXX,02/25/20 10:29 PM,48167,77563,1,7,2,60,40,0,0,0,0,0,0,c1,c2,c3,c7,c8,c6,c5,3,1,1,76,2,3,2,4,2,1,1,2,2,2,2,2,2,2,3,3,0.67613288
354100XXXX,02/25/20 11:21 PM,48167,77573,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,55,2,3,1,1,1,2,3,2,2,1,1,2,2,2,2,3,0.807961723
548100XXXX,02/26/20 11:44 AM,48181,75020,1,6,1,0,0,0,0,0,0,0,0,,,,,,,,,2,1,64,2,3,1,2,1,1,1,2,2,1,1,2,1,2,3,3,0.807961723
443100XXXX,02/26/20 11:36 AM,48187,78154,1,5,1,0,3,0,0,0,4,0,0,,,,,,,,,2,1,54,2,3,1,3,1,3,3,3,2,4,2,2,2,2,2,3,0.807961723
517100XXXX,02/25/20 10:16 PM,48201,77449,1,2,,10,10,30,25,10,5,25,5,,,,,,,,,2,2,25,1,1,1,2,1,3,2,2,1,2,1,2,2,2,2,3,0.767880689
545100XXXX,02/25/20 10:19 PM,48201,77084,2,,,,,,,,,,,,,,,,,,,2,2,39,1,1,2,3,4,1,2,2,1,3,1,2,2,2,1,3,0.83118053
734100XXXX,02/25/20 10:19 PM,48201,77083,1,6,2,80,100,50,50,50,80,50,50,c2,c1,c6,c8,c5,c4,c7,2,1,2,31,1,1,2,5,4,2,2,1,1,2,1,2,2,2,1,3,0.767880689
799100XXXX,02/25/20 10:19 PM,48201,77066,1,6,2,50,50,60,60,60,100,70,80,c6,c5,c8,c7,c3,c4,c1,2,1,2,18,1,1,2,4,4,2,1,1,2,4,3,2,2,1,2,3,0.767880689
